,angx,angy,heading,elapsed,timestamp
8321,-5.2,8.3,-530.0,0.016,1681844032.16
8322,171.4,5.3,109.0,0.015,1681844032.24
8323,171.4,5.3,109.0,0.016,1681844032.32
8324,171.4,5.3,109.0,0.015,1681844032.40
8325,171.4,5.3,109.0,0.016,1681844032.48
8326,171.4,5.3,109.0,0.015,1681844032.56
8327,171.4,5.3,109.0,0.016,1681844032.64
8328,171.4,5.3,109.0,0.016,1681844032.72
8329,171.4,5.3,108.0,0.016,1681844032.80
8330,171.4,5.3,108.0,0.016,1681844032.88
8331,171.4,5.3,108.0,0.016,1681844032.96
8332,171.4,5.3,108.0,0.015,1681844033.04
8333,171.4,5.3,108.0,0.015,1681844033.12
8334,171.4,5.3,108.0,0.015,1681844033.20
8335,,,,,
8336,150.0,150.0,1500.0,0.015,1681844033.28
8337,-14.8,-0.1,0.0,0.015,1681844033.36
8338,171.4,5.3,107.0,0.015,1681844033.44
8339,171.4,5.3,107.0,0.015,1681844033.52
8340,171.4,5.3,107.0,0.015,1681844033.60
8341,171.4,5.3,107.0,0.015,1681844033.68
8342,171.4,5.3,107.0,0.015,1681844033.76
8343,171.4,5.3,107.0,0.015,1681844033.84
8344,171.4,5.3,107.0,0.015,1681844033.92
8345,171.4,5.3,106.0,0.015,1681844034.00
8346,171.4,5.3,106.0,0.015,1681844034.08
8347,171.4,5.3,106.0,0.015,1681844034.16
8348,171.4,5.3,106.0,0.015,1681844034.24
8349,171.4,5.3,106.0,0.015,1681844034.32
8350,171.4,5.3,106.0,0.015,1681844034.40
8351,171.4,5.3,106.0,0.015,1681844034.48
8352,171.4,5.3,105.0,0.015,1681844034.56
8353,171.4,5.3,105.0,0.015,1681844034.64
8354,,,,,
8355,150.0,150.0,1500.0,0.015,1681844034.72
8356,-9.7,-0.1,0.0,0.015,1681844034.80
8357,171.4,5.3,105.0,0.016,1681844034.88
8358,171.4,5.3,105.0,0.016,1681844034.96
8359,171.4,5.3,105.0,0.015,1681844035.04
8360,171.4,5.3,105.0,0.016,1681844035.12
8361,171.4,5.3,104.0,0.015,1681844035.20
8362,171.4,5.3,104.0,0.016,1681844035.28
8363,171.4,5.3,104.0,0.016,1681844035.36
8364,171.4,5.3,104.0,0.016,1681844035.44
8365,171.4,5.3,104.0,0.016,1681844035.52
8366,171.4,5.3,104.0,0.015,1681844035.60
8367,171.4,5.3,104.0,0.016,1681844035.68
8368,171.4,5.3,103.0,0.016,1681844035.76
8369,171.4,5.3,103.0,0.016,1681844035.84
8370,171.4,5.3,103.0,0.016,1681844035.92
8371,171.4,5.3,103.0,0.015,1681844036.00
8372,171.4,5.3,103.0,0.016,1681844036.08
8373,171.4,5.3,103.0,0.016,1681844036.16
8374,171.4,5.3,103.0,0.015,1681844036.24
8375,171.4,5.3,102.0,0.015,1681844036.32
8376,171.4,5.3,102.0,0.015,1681844036.40
8377,171.4,5.3,102.0,0.015,1681844036.48
8378,171.4,5.3,102.0,0.015,1681844036.56
8379,171.4,5.3,102.0,0.015,1681844036.64
8380,171.4,5.3,102.0,0.015,1681844036.72
8381,171.4,5.3,102.0,0.015,1681844036.80
8382,171.4,5.3,102.0,0.015,1681844036.88
8383,171.4,5.3,101.0,0.015,1681844036.96
8384,171.4,5.3,101.0,0.015,1681844037.04
8385,171.4,5.3,101.0,0.015,1681844037.12
8386,171.4,5.3,101.0,0.015,1681844037.20
8387,171.4,5.3,101.0,0.016,1681844037.28
8388,171.4,5.3,101.0,0.016,1681844037.36
8389,171.4,5.3,101.0,0.016,1681844037.44
8390,171.4,5.3,100.0,0.016,1681844037.52
8391,171.4,5.3,100.0,0.016,1681844037.60
8392,-16.4,-0.1,0.0,0.0,1681844037.66
8393,171.4,5.3,100.0,0.016,1681844037.74
8394,171.4,5.3,100.0,0.016,1681844037.82
8395,171.4,5.3,100.0,0.016,1681844037.90
8396,171.4,5.3,100.0,0.015,1681844037.98
8397,171.4,5.3,100.0,0.015,1681844038.06
8398,171.4,5.3,99.0,0.015,1681844038.14
8399,171.4,5.3,99.0,0.015,1681844038.22
8400,171.4,5.3,99.0,0.015,1681844038.30
8401,171.4,5.3,99.0,0.015,1681844038.38
8402,171.4,5.3,99.0,0.015,1681844038.46
8403,171.4,5.3,99.0,0.015,1681844038.54
8404,171.4,5.3,99.0,0.015,1681844038.62
8405,171.4,5.3,98.0,0.015,1681844038.70
8406,171.4,5.3,98.0,0.015,1681844038.78
8407,171.4,5.3,98.0,0.015,1681844038.86
8408,171.4,5.3,98.0,0.015,1681844038.94
8409,171.4,5.3,98.0,0.015,1681844039.02
8410,171.4,5.3,98.0,0.015,1681844039.10
8411,,,,,
8412,-5.2,8.3,-530.0,0.016,1681844039.21
8413,171.4,5.3,97.0,0.015,1681844039.29
8414,171.4,5.3,97.0,0.015,1681844039.37
8415,171.4,5.3,97.0,0.015,1681844039.45
8416,171.4,5.3,97.0,0.015,1681844039.53
8417,171.4,5.3,97.0,0.015,1681844039.61
8418,171.4,5.3,97.0,0.015,1681844039.69
8419,171.4,5.3,97.0,0.015,1681844039.77
8420,171.4,5.3,97.0,0.015,1681844039.85
8421,171.4,5.3,96.0,0.015,1681844039.93
8422,171.4,5.3,96.0,0.015,1681844040.01
8423,171.4,5.3,96.0,0.015,1681844040.09
8424,171.4,5.3,96.0,0.015,1681844040.17
8425,171.4,5.3,96.0,0.015,1681844040.25
8426,171.4,5.3,96.0,0.015,1681844040.33
8427,171.4,5.3,96.0,0.015,1681844040.41
8428,171.4,5.3,95.0,0.015,1681844040.49
8429,171.4,5.3,95.0,0.015,1681844040.57
8430,,,,,
8431,171.4,5.3,95.0,0.015,1681844040.72
8432,171.4,5.3,95.0,0.015,1681844040.80
8433,171.4,5.3,95.0,0.015,1681844040.88
8434,171.4,5.3,95.0,0.015,1681844040.96
8435,171.4,5.3,94.0,0.015,1681844041.04
8436,171.4,5.3,94.0,0.015,1681844041.12
8437,171.4,5.3,94.0,0.015,1681844041.20
8438,171.4,5.3,94.0,0.015,1681844041.28
8439,171.4,5.3,94.0,0.015,1681844041.36
8440,171.4,5.3,94.0,0.015,1681844041.44
8441,171.4,5.3,94.0,0.015,1681844041.52
8442,171.4,5.3,94.0,0.015,1681844041.60
8443,171.4,5.3,93.0,0.015,1681844041.68
8444,171.4,5.3,93.0,0.015,1681844041.76
8445,171.4,5.3,93.0,0.015,1681844041.84
8446,171.4,5.3,93.0,0.015,1681844041.92
8447,171.4,5.3,93.0,0.015,1681844042.00
8448,171.4,5.3,93.0,0.015,1681844042.08
8449,171.4,5.3,93.0,0.015,1681844042.16
8450,,,,,
8451,,,,,
8452,-5.3,8.4,-531.0,0.0,1681844042.20
8453,171.4,5.3,92.0,0.015,1681844042.27
8454,,,,,
8455,150.0,150.0,1500.0,0.015,1681844042.43
8456,-17.3,-0.1,0.0,0.016,1681844042.51
8457,171.4,5.3,92.0,0.016,1681844042.59
8458,171.4,5.3,92.0,0.016,1681844042.67
8459,171.4,5.3,92.0,0.016,1681844042.75
8460,171.4,5.3,91.0,0.016,1681844042.83
8461,171.4,5.3,91.0,0.016,1681844042.91
8462,171.4,5.3,91.0,0.016,1681844042.99
8463,171.4,5.3,91.0,0.016,1681844043.07
8464,171.4,5.3,91.0,0.015,1681844043.15
8465,171.4,5.3,91.0,0.015,1681844043.23
8466,171.4,5.3,91.0,0.015,1681844043.31
8467,171.4,5.3,90.0,0.015,1681844043.39
8468,171.4,5.3,90.0,0.015,1681844043.47
8469,,,,,
8470,-8.9,-0.1,0.0,0.015,1681844043.53
8471,-5.2,8.3,-531.0,0.015,1681844043.61
8472,171.4,5.3,90.0,0.015,1681844043.69
8473,171.4,5.3,90.0,0.015,1681844043.77
8474,171.4,5.3,90.0,0.015,1681844043.85
8475,171.4,5.3,90.0,0.015,1681844043.93
8476,171.4,5.3,89.0,0.015,1681844044.01
8477,171.4,5.3,89.0,0.015,1681844044.09
8478,171.4,5.3,89.0,0.015,1681844044.17
8479,171.4,5.3,89.0,0.015,1681844044.25
8480,171.4,5.3,89.0,0.015,1681844044.33
8481,171.4,5.3,89.0,0.015,1681844044.41
8482,171.4,5.3,89.0,0.015,1681844044.49
8483,171.4,5.3,88.0,0.015,1681844044.57
8484,171.4,5.3,88.0,0.015,1681844044.65
8485,171.4,5.3,88.0,0.015,1681844044.73
8486,171.4,5.3,88.0,0.015,1681844044.81
8487,171.4,5.3,88.0,0.015,1681844044.89
8488,,,,,
8489,-14.8,-0.1,0.0,0.008,1681844044.96
8490,150.0,150.0,1500.0,0.015,1681844045.04
8491,-15.6,-0.1,0.0,0.015,1681844045.12
8492,171.4,5.3,87.0,0.015,1681844045.20
8493,171.4,5.3,87.0,0.015,1681844045.28
8494,171.4,5.3,87.0,0.015,1681844045.36
8495,171.4,5.3,87.0,0.015,1681844045.44
8496,171.4,5.3,87.0,0.015,1681844045.52
8497,171.4,5.3,87.0,0.015,1681844045.60
8498,171.4,5.3,87.0,0.015,1681844045.68
8499,171.4,5.3,86.0,0.015,1681844045.76
8500,171.4,5.3,86.0,0.015,1681844045.84
8501,171.4,5.3,86.0,0.015,1681844045.92
8502,171.4,5.3,86.0,0.015,1681844046.00
8503,171.4,5.3,86.0,0.015,1681844046.08
8504,171.4,5.3,86.0,0.015,1681844046.16
8505,171.4,5.3,86.0,0.015,1681844046.24
8506,171.4,5.3,86.0,0.015,1681844046.32
8507,171.4,5.3,85.0,0.015,1681844046.40
8508,171.4,5.3,85.0,0.015,1681844046.48
8509,171.0,6.0,85.0,0.015,1681844046.56
8510,170.2,5.9,86.0,0.015,1681844046.64
8511,168.4,8.3,91.0,0.015,1681844046.72
8512,167.2,12.3,88.0,0.015,1681844046.80
8513,165.8,13.2,84.0,0.015,1681844046.88
8514,166.7,16.2,84.0,0.015,1681844046.96
8515,157.1,24.2,86.0,0.015,1681844047.04
8516,155.2,15.9,86.0,0.015,1681844047.12
8517,156.7,9.0,88.0,0.015,1681844047.20
8518,161.7,5.9,87.0,0.015,1681844047.28
8519,165.0,3.1,86.0,0.015,1681844047.36
8520,167.2,1.8,83.0,0.015,1681844047.44
8521,171.2,-0.4,81.0,0.015,1681844047.52
8522,173.0,1.4,80.0,0.015,1681844047.60
8523,175.7,3.1,79.0,0.015,1681844047.68
8524,177.2,3.3,79.0,0.016,1681844047.76
8525,176.9,3.7,77.0,0.016,1681844047.84
8526,-12.3,-0.1,0.0,0.0,1681844047.90
8527,172.5,-3.5,82.0,0.016,1681844047.98
8528,176.9,-9.5,81.0,0.016,1681844048.06
8529,175.4,-7.0,82.0,0.016,1681844048.14
8530,172.7,-0.8,87.0,0.016,1681844048.22
8531,170.6,6.1,86.0,0.016,1681844048.30
8532,168.7,10.5,87.0,0.016,1681844048.38
8533,167.6,14.1,93.0,0.016,1681844048.46
8534,163.6,31.4,91.0,0.016,1681844048.54
8535,162.2,26.3,88.0,0.016,1681844048.62
8536,166.2,21.7,86.0,0.016,1681844048.70
8537,170.5,17.6,84.0,0.015,1681844048.78
8538,172.5,15.9,81.0,0.015,1681844048.86
8539,173.8,12.5,77.0,0.015,1681844048.94
8540,177.7,11.6,74.0,0.015,1681844049.02
8541,174.8,8.8,71.0,0.015,1681844049.10
8542,168.4,9.9,76.0,0.015,1681844049.18
8543,160.6,10.5,74.0,0.015,1681844049.26
8544,154.4,14.6,71.0,0.015,1681844049.34
8545,,,,,
8546,150.0,150.0,1500.0,0.011,1681844049.44
8547,-6.4,-0.1,0.0,0.015,1681844049.52
8548,173.1,3.2,62.0,0.015,1681844049.60
8549,-178.9,-3.2,60.0,0.015,1681844049.68
8550,177.5,-2.9,62.0,0.015,1681844049.76
8551,164.4,-8.2,63.0,0.015,1681844049.84
8552,162.8,-5.9,67.0,0.015,1681844049.92
8553,162.5,0.1,69.0,0.015,1681844050.00
8554,162.3,4.1,70.0,0.015,1681844050.08
8555,162.7,4.6,70.0,0.015,1681844050.16
8556,163.0,4.6,71.0,0.015,1681844050.24
8557,163.5,3.1,71.0,0.015,1681844050.32
8558,162.4,-3.0,72.0,0.015,1681844050.40
8559,163.3,-2.6,73.0,0.015,1681844050.48
8560,167.0,-1.0,75.0,0.015,1681844050.56
8561,168.9,-1.1,77.0,0.015,1681844050.64
8562,171.2,-0.7,77.0,0.015,1681844050.72
8563,175.0,0.7,76.0,0.015,1681844050.80
8564,,,,,
8565,176.3,13.0,77.0,0.015,1681844050.94
8566,-174.1,10.3,77.0,0.016,1681844051.02
8567,-170.8,7.2,76.0,0.015,1681844051.10
8568,-163.2,6.6,77.0,0.015,1681844051.18
8569,-160.8,5.5,80.0,0.015,1681844051.26
8570,-157.1,4.6,80.0,0.015,1681844051.34
8571,-161.7,4.8,81.0,0.015,1681844051.42
8572,-166.0,7.6,82.0,0.015,1681844051.50
8573,-171.9,10.8,82.0,0.015,1681844051.58
8574,-171.3,11.3,82.0,0.015,1681844051.66
8575,-174.9,12.0,82.0,0.015,1681844051.74
8576,-175.9,11.5,81.0,0.006,1681844051.82
8577,-176.2,11.5,81.0,0.016,1681844051.90
8578,-176.4,11.8,81.0,0.015,1681844051.98
8579,-176.3,12.0,81.0,0.016,1681844052.06
8580,-177.3,12.0,81.0,0.016,1681844052.14
8581,-178.0,11.7,81.0,0.016,1681844052.22
8582,-178.2,11.8,81.0,0.016,1681844052.30
8583,-177.8,11.5,81.0,0.016,1681844052.38
8584,,,,,
8585,,,,,
8586,-9.9,-2.4,-505.0,0.0,1681844052.43
8587,-178.3,11.5,81.0,0.015,1681844052.49
8588,,,,,
8589,150.0,150.0,1500.0,0.016,1681844052.65
8590,-10.6,-0.1,0.0,0.015,1681844052.73
8591,-179.3,11.6,81.0,0.015,1681844052.81
8592,-179.1,11.6,81.0,0.015,1681844052.89
8593,-179.1,11.7,80.0,0.015,1681844052.97
8594,-179.3,11.4,80.0,0.015,1681844053.05
8595,-180.0,11.6,80.0,0.015,1681844053.13
8596,179.8,11.5,80.0,0.015,1681844053.21
8597,179.7,11.1,80.0,0.015,1681844053.29
8598,179.5,10.9,80.0,0.015,1681844053.37
8599,179.6,10.6,80.0,0.015,1681844053.45
8600,-179.6,10.4,79.0,0.015,1681844053.53
8601,-179.2,10.5,80.0,0.015,1681844053.61
8602,-179.0,10.8,79.0,0.015,1681844053.69
8603,,,,,
8604,,,,,
8605,150.0,150.0,1500.0,0.015,1681844053.82
8606,-10.6,-0.1,0.0,0.015,1681844053.90
8607,-176.8,5.8,77.0,0.015,1681844053.98
8608,-175.7,4.1,76.0,0.015,1681844054.06
8609,-175.9,4.6,77.0,0.016,1681844054.14
8610,-175.9,4.6,76.0,0.016,1681844054.22
8611,-176.0,4.4,76.0,0.016,1681844054.30
8612,-176.1,4.1,76.0,0.015,1681844054.38
8613,-176.4,4.3,76.0,0.016,1681844054.46
8614,-176.5,4.2,75.0,0.016,1681844054.54
8615,-176.6,4.2,75.0,0.016,1681844054.62
8616,-177.0,4.1,75.0,0.016,1681844054.70
8617,-177.0,4.3,75.0,0.015,1681844054.78
8618,-176.7,3.7,75.0,0.016,1681844054.86
8619,-176.7,3.5,75.0,0.016,1681844054.94
8620,-176.8,3.5,75.0,0.016,1681844055.02
8621,-176.5,3.2,74.0,0.016,1681844055.10
8622,,,,,
8623,,,,,
8624,-176.4,2.9,74.0,0.015,1681844055.18
8625,,,,,
8626,150.0,150.0,1500.0,0.016,1681844055.34
8627,-7.2,-0.1,0.0,0.015,1681844055.42
8628,-176.6,0.1,72.0,0.016,1681844055.50
8629,-176.7,-1.2,71.0,0.015,1681844055.58
8630,-176.6,-2.1,70.0,0.016,1681844055.66
8631,-176.9,-2.7,69.0,0.016,1681844055.74
8632,-177.0,-4.1,68.0,0.016,1681844055.82
8633,-177.5,-6.7,67.0,0.016,1681844055.90
8634,-178.6,-8.2,65.0,0.015,1681844055.98
8635,179.9,-8.8,64.0,0.016,1681844056.06
8636,178.6,-9.6,62.0,0.016,1681844056.14
8637,178.2,-10.4,62.0,0.016,1681844056.22
8638,178.3,-11.9,61.0,0.016,1681844056.30
8639,178.7,-12.6,60.0,0.015,1681844056.38
8640,178.8,-12.9,60.0,0.016,1681844056.46
8641,178.6,-12.9,60.0,0.016,1681844056.54
8642,178.4,-13.0,60.0,0.016,1681844056.62
8643,178.2,-12.9,60.0,0.016,1681844056.70
8644,178.2,-13.1,60.0,0.015,1681844056.78
8645,178.2,-12.7,59.0,0.016,1681844056.86
8646,178.1,-13.1,59.0,0.016,1681844056.94
8647,177.9,-13.3,59.0,0.016,1681844057.02
8648,177.9,-13.4,59.0,0.016,1681844057.10
8649,177.9,-13.8,58.0,0.015,1681844057.18
8650,177.9,-13.7,58.0,0.016,1681844057.26
8651,177.9,-13.8,58.0,0.016,1681844057.34
8652,177.5,-14.3,58.0,0.016,1681844057.42
8653,174.4,-14.3,56.0,0.016,1681844057.50
8654,171.2,-14.0,53.0,0.016,1681844057.58
8655,168.6,-13.5,52.0,0.016,1681844057.66
8656,168.2,-13.0,52.0,0.016,1681844057.74
8657,169.1,-13.1,52.0,0.016,1681844057.82
8658,170.1,-13.4,53.0,0.016,1681844057.90
8659,169.8,-11.9,52.0,0.015,1681844057.98
8660,-9.7,-0.1,0.0,0.0,1681844058.05
8661,174.1,-8.7,53.0,0.016,1681844058.13
8662,175.3,-6.0,53.0,0.016,1681844058.21
8663,177.3,-4.9,52.0,0.016,1681844058.29
8664,178.6,-4.5,51.0,0.016,1681844058.37
8665,179.8,-5.6,49.0,0.016,1681844058.45
8666,-177.5,-8.3,47.0,0.016,1681844058.53
8667,-175.3,-13.4,47.0,0.016,1681844058.61
8668,-173.0,-15.8,44.0,0.016,1681844058.69
8669,-172.4,-19.4,42.0,0.015,1681844058.77
8670,-172.3,-22.0,38.0,0.016,1681844058.85
8671,-171.3,-22.8,35.0,0.016,1681844058.93
8672,-170.3,-25.4,33.0,0.016,1681844059.01
8673,-168.3,-27.9,29.0,0.016,1681844059.09
8674,-169.3,-28.2,26.0,0.016,1681844059.17
8675,-171.5,-27.0,22.0,0.016,1681844059.25
8676,-173.2,-22.6,22.0,0.016,1681844059.33
8677,-176.9,-22.5,18.0,0.016,1681844059.41
8678,177.0,-28.3,11.0,0.016,1681844059.49
8679,,,,,
8680,150.0,150.0,1500.0,0.011,1681844059.58
8681,-15.6,-0.1,0.0,0.015,1681844059.66
8682,170.4,-35.6,0.0,0.016,1681844059.74
8683,171.0,-35.5,358.0,0.016,1681844059.82
8684,171.2,-31.7,359.0,0.016,1681844059.90
8685,169.0,-25.5,358.0,0.016,1681844059.98
8686,166.6,-23.2,357.0,0.016,1681844060.06
8687,164.5,-21.7,355.0,0.016,1681844060.14
8688,162.9,-21.9,354.0,0.016,1681844060.22
8689,171.7,-23.0,351.0,0.016,1681844060.30
8690,175.3,-25.4,349.0,0.015,1681844060.38
8691,174.3,-24.8,351.0,0.016,1681844060.46
8692,173.9,-24.7,351.0,0.016,1681844060.54
8693,173.8,-24.7,351.0,0.016,1681844060.62
8694,173.2,-24.9,350.0,0.016,1681844060.70
8695,173.1,-26.2,346.0,0.015,1681844060.78
8696,172.6,-26.8,344.0,0.016,1681844060.86
8697,173.8,-25.6,344.0,0.016,1681844060.94
8698,,,,,
8699,-16.4,-0.1,0.0,0.016,1681844061.07
8700,175.6,-24.5,339.0,0.016,1681844061.15
8701,174.2,-22.8,340.0,0.016,1681844061.23
8702,173.0,-21.9,339.0,0.016,1681844061.31
8703,171.3,-22.0,339.0,0.016,1681844061.39
8704,169.4,-21.5,341.0,0.016,1681844061.47
8705,167.8,-20.1,339.0,0.016,1681844061.55
8706,166.6,-19.1,339.0,0.016,1681844061.63
8707,165.4,-18.2,340.0,0.016,1681844061.71
8708,166.4,-16.7,342.0,0.015,1681844061.79
8709,167.2,-15.5,343.0,0.015,1681844061.87
8710,166.6,-14.1,344.0,0.015,1681844061.95
8711,165.9,-12.8,344.0,0.015,1681844062.03
8712,165.4,-12.2,344.0,0.015,1681844062.11
8713,163.9,-10.5,345.0,0.015,1681844062.19
8714,162.3,-8.6,347.0,0.015,1681844062.27
8715,161.8,-9.3,346.0,0.015,1681844062.35
8716,162.7,-10.5,345.0,0.015,1681844062.43
8717,165.1,-14.4,341.0,0.015,1681844062.51
8718,,,,,
8719,,,,,
8720,,,,,
8721,15.1,8.6,-546.0,0.015,1681844062.61
8722,168.1,-16.6,339.0,0.016,1681844062.69
8723,,,,,
8724,150.0,150.0,1500.0,0.016,1681844062.85
8725,-18.1,-0.1,0.0,0.015,1681844062.93
8726,163.7,-11.7,338.0,0.015,1681844063.01
