,ax,ay,az,gx,gy,gz,mx,my,mz,elapsed,timestamp
8063,-56.0,76.0,-532.0,7.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844012.49
8064,-55.0,75.0,-531.0,9.0,17.0,-25.0,0.0,0.0,0.0,0.015,1681844012.57
8065,-55.0,76.0,-530.0,8.0,16.0,-28.0,0.0,0.0,0.0,0.015,1681844012.65
8066,,,,,,,,,,,
8067,,,,,,,,,,,
8068,-55.0,75.0,-531.0,5.0,10.0,-29.0,0.0,0.0,0.0,0.015,1681844012.85
8069,-54.0,75.0,-531.0,3.0,10.0,-28.0,0.0,0.0,0.0,0.015,1681844012.93
8070,-54.0,76.0,-531.0,8.0,16.0,-27.0,0.0,0.0,0.0,0.015,1681844013.01
8071,-55.0,75.0,-532.0,8.0,15.0,-28.0,0.0,0.0,0.0,0.015,1681844013.09
8072,-55.0,75.0,-530.0,8.0,18.0,-23.0,0.0,0.0,0.0,0.015,1681844013.17
8073,-55.0,76.0,-531.0,6.0,13.0,-27.0,0.0,0.0,0.0,0.015,1681844013.25
8074,-55.0,75.0,-532.0,11.0,15.0,-27.0,0.0,0.0,0.0,0.015,1681844013.33
8075,-55.0,76.0,-531.0,6.0,14.0,-28.0,0.0,0.0,0.0,0.015,1681844013.41
8076,-55.0,76.0,-532.0,8.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844013.49
8077,-55.0,76.0,-531.0,8.0,13.0,-28.0,0.0,0.0,0.0,0.016,1681844013.57
8078,-55.0,75.0,-532.0,7.0,17.0,-28.0,0.0,0.0,0.0,0.015,1681844013.65
8079,-54.0,76.0,-531.0,6.0,10.0,-28.0,0.0,0.0,0.0,0.015,1681844013.73
8080,-55.0,75.0,-533.0,4.0,11.0,-27.0,0.0,0.0,0.0,0.015,1681844013.81
8081,-55.0,75.0,-531.0,5.0,16.0,-26.0,0.0,0.0,0.0,0.018,1681844013.89
8082,-54.0,75.0,-530.0,10.0,18.0,-24.0,0.0,0.0,0.0,0.015,1681844013.97
8083,-54.0,75.0,-531.0,12.0,18.0,-25.0,0.0,0.0,0.0,0.015,1681844014.05
8084,-54.0,76.0,-533.0,9.0,16.0,-27.0,0.0,0.0,0.0,0.015,1681844014.13
8085,,,,,,,,,,,
8086,,,,,,,,,,,
8087,-55.0,75.0,-533.0,9.0,17.0,-25.0,0.0,0.0,0.0,0.015,1681844014.32
8088,-55.0,76.0,-531.0,9.0,16.0,-26.0,0.0,0.0,0.0,0.014,1681844014.40
8089,-54.0,76.0,-532.0,6.0,11.0,-26.0,0.0,0.0,0.0,0.015,1681844014.48
8090,-55.0,75.0,-531.0,10.0,19.0,-25.0,0.0,0.0,0.0,0.015,1681844014.56
8091,-55.0,76.0,-532.0,7.0,12.0,-28.0,0.0,0.0,0.0,0.015,1681844014.64
8092,-54.0,76.0,-530.0,8.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844014.72
8093,-55.0,76.0,-531.0,6.0,13.0,-26.0,0.0,0.0,0.0,0.015,1681844014.80
8094,-55.0,75.0,-532.0,9.0,16.0,-25.0,0.0,0.0,0.0,0.015,1681844014.88
8095,-55.0,76.0,-532.0,9.0,13.0,-26.0,0.0,0.0,0.0,0.015,1681844014.96
8096,-55.0,75.0,-533.0,6.0,14.0,-28.0,0.0,0.0,0.0,0.015,1681844015.04
8097,-54.0,76.0,-531.0,5.0,11.0,-28.0,0.0,0.0,0.0,0.015,1681844015.12
8098,-55.0,75.0,-532.0,5.0,11.0,-29.0,0.0,0.0,0.0,0.015,1681844015.20
8099,-56.0,75.0,-530.0,9.0,14.0,-28.0,0.0,0.0,0.0,0.016,1681844015.28
8100,-55.0,75.0,-532.0,5.0,11.0,-28.0,0.0,0.0,0.0,0.015,1681844015.36
8101,-55.0,76.0,-532.0,12.0,19.0,-26.0,0.0,0.0,0.0,0.015,1681844015.44
8102,-57.0,75.0,-530.0,7.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844015.52
8103,-56.0,76.0,-531.0,8.0,15.0,-27.0,0.0,0.0,0.0,0.011,1681844015.60
8104,-54.0,74.0,-530.0,8.0,15.0,-28.0,0.0,0.0,0.0,0.015,1681844015.68
8105,,,,,,,,,,,
8106,-54.0,75.0,-532.0,8.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844015.81
8107,-54.0,76.0,-530.0,10.0,18.0,-24.0,0.0,0.0,0.0,0.015,1681844015.89
8108,-54.0,75.0,-531.0,10.0,18.0,-26.0,0.0,0.0,0.0,0.015,1681844015.97
8109,-56.0,75.0,-532.0,8.0,13.0,-27.0,0.0,0.0,0.0,0.015,1681844016.05
8110,-54.0,76.0,-531.0,5.0,11.0,-28.0,0.0,0.0,0.0,0.015,1681844016.13
8111,-54.0,77.0,-532.0,4.0,13.0,-29.0,0.0,0.0,0.0,0.015,1681844016.21
8112,-55.0,75.0,-530.0,10.0,20.0,-24.0,0.0,0.0,0.0,0.015,1681844016.29
8113,-55.0,75.0,-532.0,7.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844016.37
8114,-55.0,75.0,-531.0,9.0,15.0,-26.0,0.0,0.0,0.0,0.014,1681844016.45
8115,-54.0,75.0,-530.0,5.0,10.0,-28.0,0.0,0.0,0.0,0.015,1681844016.53
8116,-54.0,76.0,-532.0,9.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844016.61
8117,-55.0,75.0,-532.0,10.0,20.0,-26.0,0.0,0.0,0.0,0.015,1681844016.69
8118,-55.0,75.0,-531.0,7.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844016.77
8119,-54.0,77.0,-532.0,6.0,14.0,-27.0,0.0,0.0,0.0,0.015,1681844016.85
8120,-55.0,76.0,-531.0,6.0,11.0,-28.0,0.0,0.0,0.0,0.015,1681844016.93
8121,-54.0,76.0,-534.0,9.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844017.01
8122,-53.0,75.0,-531.0,8.0,14.0,-26.0,0.0,0.0,0.0,0.015,1681844017.09
8123,-53.0,75.0,-532.0,6.0,14.0,-28.0,0.0,0.0,0.0,0.015,1681844017.17
8124,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.014,1681844017.23
8125,-55.0,76.0,-532.0,8.0,15.0,-27.0,0.0,0.0,0.0,0.015,1681844017.31
8126,-54.0,76.0,-531.0,10.0,20.0,-26.0,0.0,0.0,0.0,0.015,1681844017.39
8127,-54.0,75.0,-531.0,9.0,18.0,-26.0,0.0,0.0,0.0,0.015,1681844017.47
8128,-56.0,76.0,-531.0,6.0,13.0,-27.0,0.0,0.0,0.0,0.015,1681844017.55
8129,-54.0,76.0,-532.0,8.0,17.0,-27.0,0.0,0.0,0.0,0.015,1681844017.63
8130,-54.0,75.0,-532.0,10.0,19.0,-25.0,0.0,0.0,0.0,0.015,1681844017.71
8131,-56.0,75.0,-531.0,9.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844017.79
8132,-55.0,75.0,-531.0,12.0,19.0,-24.0,0.0,0.0,0.0,0.015,1681844017.87
8133,-54.0,76.0,-531.0,12.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844017.95
8134,-56.0,76.0,-532.0,8.0,14.0,-26.0,0.0,0.0,0.0,0.015,1681844018.03
8135,-56.0,75.0,-531.0,7.0,14.0,-28.0,0.0,0.0,0.0,0.015,1681844018.11
8136,-55.0,76.0,-530.0,6.0,14.0,-27.0,0.0,0.0,0.0,0.015,1681844018.19
8137,-54.0,75.0,-530.0,6.0,15.0,-27.0,0.0,0.0,0.0,0.015,1681844018.27
8138,-55.0,75.0,-532.0,10.0,17.0,-25.0,0.0,0.0,0.0,0.015,1681844018.35
8139,-55.0,76.0,-532.0,10.0,17.0,-25.0,0.0,0.0,0.0,0.014,1681844018.43
8140,-55.0,75.0,-531.0,10.0,16.0,-26.0,0.0,0.0,0.0,0.015,1681844018.51
8141,-54.0,75.0,-530.0,9.0,17.0,-27.0,0.0,0.0,0.0,0.015,1681844018.59
8142,-55.0,76.0,-531.0,7.0,16.0,-29.0,0.0,0.0,0.0,0.015,1681844018.67
8143,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.014,1681844018.73
8144,-54.0,75.0,-531.0,5.0,14.0,-29.0,0.0,0.0,0.0,0.014,1681844018.81
8145,-55.0,77.0,-532.0,11.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844018.89
8146,-55.0,75.0,-531.0,9.0,17.0,-26.0,0.0,0.0,0.0,0.015,1681844018.97
8147,-56.0,76.0,-532.0,7.0,13.0,-27.0,0.0,0.0,0.0,0.015,1681844019.05
8148,-55.0,75.0,-532.0,9.0,18.0,-25.0,0.0,0.0,0.0,0.015,1681844019.13
8149,-55.0,75.0,-531.0,6.0,15.0,-30.0,0.0,0.0,0.0,0.015,1681844019.21
8150,-55.0,75.0,-531.0,7.0,17.0,-27.0,0.0,0.0,0.0,0.015,1681844019.29
8151,-55.0,75.0,-532.0,10.0,17.0,-25.0,0.0,0.0,0.0,0.015,1681844019.37
8152,-54.0,76.0,-530.0,8.0,14.0,-27.0,0.0,0.0,0.0,0.015,1681844019.45
8153,-54.0,75.0,-532.0,10.0,20.0,-24.0,0.0,0.0,0.0,0.015,1681844019.53
8154,-56.0,74.0,-532.0,7.0,14.0,-26.0,0.0,0.0,0.0,0.015,1681844019.61
8155,-55.0,75.0,-530.0,17.0,27.0,-22.0,0.0,0.0,0.0,0.015,1681844019.69
8156,-53.0,76.0,-531.0,3.0,7.0,-29.0,0.0,0.0,0.0,0.015,1681844019.77
8157,-55.0,76.0,-531.0,6.0,12.0,-26.0,0.0,0.0,0.0,0.015,1681844019.85
8158,-54.0,75.0,-531.0,4.0,13.0,-29.0,0.0,0.0,0.0,0.015,1681844019.93
8159,-68.0,89.0,-549.0,33.0,-220.0,610.0,0.0,0.0,0.0,0.015,1681844020.01
8160,-57.0,73.0,-528.0,28.0,34.0,-17.0,0.0,0.0,0.0,0.015,1681844020.09
8161,-55.0,77.0,-531.0,6.0,15.0,-26.0,0.0,0.0,0.0,0.015,1681844020.17
8162,,,,,,,,,,,
8163,,,,,,,,,,,
8164,,,,,,,,,,,
8165,,,,,,,,,,,
8166,,,,,,,,,,,
8167,-53.0,50.0,-587.0,-70.0,-391.0,-137.0,0.0,0.0,0.0,0.014,1681844020.41
8168,,,,,,,,,,,
8169,,,,,,,,,,,
8170,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681844020.65
8171,-52.0,73.0,-530.0,19.0,20.0,-26.0,0.0,0.0,0.0,0.015,1681844020.73
8172,-54.0,73.0,-533.0,2.0,22.0,-27.0,0.0,0.0,0.0,0.014,1681844020.81
8173,-34.0,82.0,-538.0,-111.0,-50.0,-390.0,0.0,0.0,0.0,0.015,1681844020.89
8174,-181.0,111.0,-645.0,607.0,-806.0,-373.0,0.0,0.0,0.0,0.015,1681844020.97
8175,101.0,31.0,-526.0,-108.0,218.0,1834.0,0.0,0.0,0.0,0.015,1681844021.05
8176,-26.0,55.0,-545.0,-51.0,-560.0,-3.0,0.0,0.0,0.0,0.015,1681844021.13
8177,-91.0,95.0,-529.0,-250.0,219.0,-993.0,0.0,0.0,0.0,0.015,1681844021.21
8178,-39.0,93.0,-562.0,1115.0,2228.0,-1044.0,0.0,0.0,0.0,0.015,1681844021.29
8179,36.0,29.0,-594.0,1500.0,1326.0,-969.0,0.0,0.0,0.0,0.015,1681844021.37
8180,201.0,-28.0,-445.0,1540.0,3719.0,-1548.0,0.0,0.0,0.0,0.015,1681844021.45
8181,,,,,,,,,,,
8182,,,,,,,,,,,
8183,,,,,,,,,,,
8184,,,,,,,,,,,
8185,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681844021.68
8186,,,,,,,,,,,
8187,410.0,-309.0,-130.0,683.0,-822.0,1130.0,0.0,0.0,0.0,0.015,1681844021.84
8188,341.0,-402.0,-246.0,506.0,-999.0,1406.0,0.0,0.0,0.0,0.015,1681844021.92
8189,291.0,-432.0,-184.0,272.0,-479.0,1433.0,0.0,0.0,0.0,0.014,1681844022.00
8190,211.0,-433.0,-249.0,40.0,-1276.0,253.0,0.0,0.0,0.0,0.015,1681844022.08
8191,303.0,-436.0,-205.0,698.0,-988.0,543.0,0.0,0.0,0.0,0.015,1681844022.16
8192,168.0,-436.0,-199.0,883.0,-282.0,1172.0,0.0,0.0,0.0,0.015,1681844022.24
8193,-34.0,-408.0,-96.0,-215.0,668.0,864.0,0.0,0.0,0.0,0.015,1681844022.32
8194,149.0,-503.0,-184.0,-64.0,-151.0,644.0,0.0,0.0,0.0,0.015,1681844022.40
8195,66.0,-492.0,-318.0,197.0,-73.0,575.0,0.0,0.0,0.0,0.015,1681844022.48
8196,7.0,-411.0,-38.0,-234.0,51.0,1094.0,0.0,0.0,0.0,0.015,1681844022.56
8197,18.0,-398.0,-75.0,-1601.0,974.0,915.0,0.0,0.0,0.0,0.015,1681844022.64
8198,-84.0,-201.0,-216.0,-5034.0,-1007.0,1779.0,0.0,0.0,0.0,0.014,1681844022.72
8199,-71.0,-133.0,-436.0,-2810.0,36.0,251.0,0.0,0.0,0.0,0.015,1681844022.80
8200,,,,,,,,,,,
8201,,,,,,,,,,,
8202,,,,,,,,,,,
8203,18.0,163.0,-612.0,-2852.0,-856.0,239.0,0.0,0.0,0.0,0.015,1681844023.05
8204,-27.0,196.0,-591.0,-1445.0,-1286.0,370.0,0.0,0.0,0.0,0.015,1681844023.13
8205,-31.0,189.0,-505.0,-1312.0,-377.0,248.0,0.0,0.0,0.0,0.014,1681844023.21
8206,-30.0,193.0,-554.0,1629.0,-203.0,48.0,0.0,0.0,0.0,0.015,1681844023.29
8207,-38.0,134.0,-494.0,724.0,-303.0,-58.0,0.0,0.0,0.0,0.015,1681844023.37
8208,-101.0,137.0,-593.0,255.0,-371.0,109.0,0.0,0.0,0.0,0.015,1681844023.45
8209,-34.0,89.0,-527.0,22.0,150.0,-98.0,0.0,0.0,0.0,0.015,1681844023.53
8210,16.0,130.0,-538.0,-155.0,143.0,-739.0,0.0,0.0,0.0,0.015,1681844023.61
8211,-33.0,100.0,-530.0,-8.0,36.0,-35.0,0.0,0.0,0.0,0.015,1681844023.69
8212,-34.0,98.0,-531.0,111.0,-140.0,-150.0,0.0,0.0,0.0,0.015,1681844023.77
8213,-48.0,89.0,-533.0,116.0,-122.0,-192.0,0.0,0.0,0.0,0.015,1681844023.85
8214,-55.0,70.0,-527.0,17.0,14.0,-115.0,0.0,0.0,0.0,0.015,1681844023.93
8215,-52.0,79.0,-529.0,-31.0,30.0,-92.0,0.0,0.0,0.0,0.014,1681844024.01
8216,-51.0,84.0,-532.0,6.0,16.0,-34.0,0.0,0.0,0.0,0.015,1681844024.09
8217,-51.0,86.0,-531.0,8.0,15.0,-27.0,0.0,0.0,0.0,0.015,1681844024.17
